MINISTERIO DE EDUCACION NACIONAL;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2015;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: 16 de mayo de 2016;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las instituciones a través del SNIES;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
"Código de 
la Institución";IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";Id Sector IES;Sector IES;Id Caracter IES;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";Año;Semestre;Auxiliar;Servicios;Profesional;Directivo;Total
2840;2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;63;QUINDIO;63001;ARMENIA;2015;1;30;12;15;16;73
2840;2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;63;QUINDIO;63001;ARMENIA;2015;2;36;16;14;16;82
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2015;1;10;1;49;18;78
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2015;2;10;1;49;18;78
2847;2847;CORPORACION UNIVERSITARIA DE INVESTIGACION Y DESARROLLO - UDI;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;1;57;38;100;12;207
2847;2847;CORPORACION UNIVERSITARIA DE INVESTIGACION Y DESARROLLO - UDI;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;2;57;38;100;12;207
2848;2848;CORPORACION UNIVERSITARIA  UNITEC;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;75;6;21;6;108
2848;2848;CORPORACION UNIVERSITARIA  UNITEC;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;70;6;31;6;113
2849;2849;CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;1;29;22;10;6;67
2849;2849;CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;2;24;29;23;6;82
2850;2850;CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;70;SUCRE;70001;SINCELEJO;2015;1;12;9;2;7;30
2902;2902;ESCUELA DE LOGISTICA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;2;3;50;5;60
2904;2904;ESCUELA SUPERIOR DE GUERRA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;109;24;139;3;275
2906;2906;ESCUELA DE POSTGRADOS DE LA FUERZA AEREA COLOMBIANA CAPITAN JOSE EDMUNDO SANDOVAL - EPFAC;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;24;5;32;8;69
3102;3102;INSTITUTO SUPERIOR DE EDUCACION RURAL-ISER-;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;54;NORTE DE SANTANDER;54518;PAMPLONA;2015;1;30;6;28;3;67
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2015;1;5;10;6;6;27
3103;3103;COLEGIO MAYOR DE BOLIVAR;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2015;2;6;2;6;6;20
3104;3104;COLEGIO MAYOR DEL CAUCA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;1;14;4;9;12;39
3104;3104;COLEGIO MAYOR DEL CAUCA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;2;17;4;9;12;42
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;72;16;23;10;121
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;2;74;14;24;11;123
3116;3115;INSTITUTO TECNOLOGICO DEL PUTUMAYO;SECCIONAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;86;PUTUMAYO;86749;SIBUNDOY;2015;1;2;0;0;0;2
3115;3115;INSTITUTO TECNOLOGICO DEL PUTUMAYO;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;86;PUTUMAYO;86001;MOCOA;2015;1;11;0;4;3;18
3117;3117;INSTITUTO TECNOLOGICO DE SOLEDAD ATLANTICO;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;8;ATLANTICO;8758;SOLEDAD;2015;1;8;4;64;4;80
3117;3117;INSTITUTO TECNOLOGICO DE SOLEDAD ATLANTICO;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;8;ATLANTICO;8758;SOLEDAD;2015;2;8;4;64;4;80
3204;3204;TECNOLOGICO DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;41;2;14;12;69
3204;3204;TECNOLOGICO DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;2;41;2;14;12;69
3301;3301;INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;1;99;56;87;42;284
3301;3301;INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;2;73;40;115;24;252
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;56;14;75;52;197
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;2;56;14;77;53;200
3303;3303;ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5266;ENVIGADO;2015;1;8;9;14;6;37
3303;3303;ESCUELA SUPERIOR TECNOLOGICA DE ARTES DEBORA ARANGO;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5266;ENVIGADO;2015;2;8;9;14;6;37
3702;3702;FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;12;3;18;3;36
3702;3702;FUNDACION TECNOLOGICA AUTONOMA DE BOGOTA-FABA-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;12;2;19;3;36
3703;3703;FUNDACION ESCUELA COLOMBIANA DE MERCADOTECNIA -ESCOLME-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;21;9;19;8;57
3703;3703;FUNDACION ESCUELA COLOMBIANA DE MERCADOTECNIA -ESCOLME-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;2;24;6;28;11;69
3706;3706;FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;1;24;58;22;6;110
3706;3706;FUNDACION CENTRO COLOMBIANO DE ESTUDIOS PROFESIONALES, -F.C.E.C.E.P.;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;2;26;56;22;6;110
3710;3710;FUNDACION TECNOLOGICA ANTONIO DE AREVALO;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2015;1;28;39;30;20;117
3710;3710;FUNDACION TECNOLOGICA ANTONIO DE AREVALO;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2015;2;28;39;30;20;117
3712;3712;FUNDACION CENTRO DE INVESTIGACION DOCENCIA Y CONSULTORIA ADMINISTRATIVA-F-CIDCA-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;53;16;8;29;106
3712;3712;FUNDACION CENTRO DE INVESTIGACION DOCENCIA Y CONSULTORIA ADMINISTRATIVA-F-CIDCA-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;42;13;4;35;94
3715;3715;FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;1;12;11;12;3;38
3715;3715;FUNDACION TECNOLOGICA AUTONOMA DEL PACIFICO;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;2;12;10;14;3;39
3716;3716;TECNOLOGICA FITEC;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;1;17;3;7;7;34
3718;3718;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;54;NORTE DE SANTANDER;54001;CUCUTA;2015;1;13;18;35;4;70
3718;3718;FUNDACION DE ESTUDIOS SUPERIORES COMFANORTE -F.E.S.C.-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;54;NORTE DE SANTANDER;54001;CUCUTA;2015;2;13;22;35;5;75
3719;3719;INSTITUCION UNIVERSITARIA LATINA - UNILATINA;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;1;12;14;3;30
3720;3720;FUNDACION UNIVERSITARIA ESUMER;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;28;12;55;21;116
3803;3803;CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;1;10;9;9;12;40
3803;3803;CORPORACION UNIVERSITARIA CENTRO SUPERIOR - UNICUCES;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;2;10;9;9;12;40
3807;3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5001;MEDELLIN;2015;1;2;4;3;3;12
3808;3808;CORPORACION TECNOLOGICA DE BOGOTA - CTB;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;24;4;36;25;89
3809;3809;INSTITUTO SUPERIOR DE CIENCIAS SOCIALES Y ECONOMICO FAMILIARES-ICSEF-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;4;2;1;3;10
3810;3810;CORPORACION EDUCATIVA -ITAE-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;1;19;2;1;12;34
3810;3810;CORPORACION EDUCATIVA -ITAE-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;2;12;4;2;6;24
3811;3811;CORPORACION DE EDUCACION DEL NORTE DEL TOLIMA - COREDUCACION;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;73;TOLIMA;73349;HONDA;2015;1;12;3;52;2;69
3812;3812;CORPORACION POLITECNICO MARCO FIDEL SUAREZ;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;5;ANTIOQUIA;5088;BELLO;2015;1;21;9;18;4;52
3817;3817;CORPORACION UNIVERSITARIA AUTONOMA DE NARIÑO -AUNAR-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;52;NARINO;52001;PASTO;2015;1;13;6;31;8;58
3817;3817;CORPORACION UNIVERSITARIA AUTONOMA DE NARIÑO -AUNAR-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;52;NARINO;52001;PASTO;2015;2;13;6;31;8;58
3819;3819;CORPORACION TECNOLOGICA INDUSTRIAL COLOMBIANA - TEINCO;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;28;9;20;15;72
3822;3822;CORPORACION COLOMBO - ALEMANA PARA LA FORMACION TECNOLOGICA-ICAFT-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;0;0;1;5;6
3824;3824;ESCUELA SUPERIOR DE CIENCIAS EMPRESARIALES - ECIEM;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;14;0;18;4;36
3824;3824;ESCUELA SUPERIOR DE CIENCIAS EMPRESARIALES - ECIEM;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;7;1;4;6;18
3831;3831;INSTITUCION UNIVERSITARIA TECNOLOGICA DE COMFACAUCA I.T.C.;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;1;64;60;43;39;206
3831;3831;INSTITUCION UNIVERSITARIA TECNOLOGICA DE COMFACAUCA I.T.C.;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;19;CAUCA;19001;POPAYAN;2015;2;62;58;44;40;204
3902;3902;ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA;PRINCIPAL;1;OFICIAL;2;INSTITUCION TECNOLOGICA;25;CUNDINAMARCA;25488;NILO;2015;1;22;4;3;1;30
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76622;ROLDANILLO;2015;1;33;3;9;2;47
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76622;ROLDANILLO;2015;2;33;3;9;2;47
4107;4107;INSTITUTO TECNICO AGRICOLA ITA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;2015;1;8;6;3;3;20
4107;4107;INSTITUTO TECNICO AGRICOLA ITA;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;2015;2;8;6;3;3;20
4108;4108;ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;43;5;46;6;100
4108;4108;ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;43;5;46;6;100
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;PRINCIPAL;1;OFICIAL;1;INSTITUCION TECNICA PROFESIONAL;17;CALDAS;17541;PENSILVANIA;2015;1;8;2;4;3;17
4701;4701;FUNDACION ACADEMIA DE DIBUJO PROFESIONAL;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2015;1;32;17;12;9;70
4701;4701;FUNDACION ACADEMIA DE DIBUJO PROFESIONAL;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2015;2;35;16;12;9;72
4702;4702;FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-;PRINCIPAL;2;PRIVADA;2;INSTITUCION TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;1.815;1.430;1.268;880;5.393
4708;4708;FUNDACION ESCUELA COLOMBIANA DE HOTELERIA Y TURISMO-ECOTET-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;3;3;1;5;12
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;63;QUINDIO;63001;ARMENIA;2015;1;29;12;30;10;81
4709;4709;ESCUELA DE ADMINISTRACION Y MERCADOTECNIA DEL QUINDIO E.A.M.;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;63;QUINDIO;63001;ARMENIA;2015;2;29;12;30;10;81
4710;4710;POLITECNICO INDOAMERICANO;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;3;2;5;5;15
4714;4714;FUNDACION INTERAMERICANA TECNICA-FIT-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;6;6;15;2;29
4726;4726;FUNDACION PARA LA EDUCACION SUPERIOR SAN MATEO;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;28;7;24;13;72
4727;4727;POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;16;59;112;18;205
4727;4727;POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;66;33;91;11;201
4803;4803;CORPORACION POLITECNICO COLOMBO ANDINO;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;4;4;16;10;34
4811;4811;CORPORACION DE ESTUDIOS SUPERIORES SALAMANDRA;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2015;1;3;6;8;3;20
4811;4811;CORPORACION DE ESTUDIOS SUPERIORES SALAMANDRA;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;76;VALLE DEL CAUCA;76001;CALI;2015;2;3;6;6;4;19
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;267;68;168;53;556
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;267;68;168;53;556
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;8;ATLANTICO;8001;BARRANQUILLA;2015;1;19;9;4;14;46
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;24;55;18;30;127
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;59;33;24;7;123
4826;4826;CORPORACION UNIVERSITARIA REGIONAL DEL CARIBE -IAFIC-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;13;BOLIVAR;13001;CARTAGENA;2015;2;3;4;20;4;31
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;68;SANTANDER;68001;BUCARAMANGA;2015;1;11;11;12;3;37
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;68;SANTANDER;68001;BUCARAMANGA;2015;2;11;13;12;3;39
4835;4835;CORPORACION EDUCATIVA TALLER 5 CENTRO DE DISEÑO;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;7;10;18;5;40
4835;4835;CORPORACION EDUCATIVA TALLER 5 CENTRO DE DISEÑO;PRINCIPAL;2;PRIVADA;1;INSTITUCION TECNICA PROFESIONAL;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;3;7;15;5;30
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2015;1;10;5;20;15;50
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;8;ATLANTICO;8001;BARRANQUILLA;2015;2;19;6;20;15;60
5801;5801;CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;1;2;1;21;1;25
5801;5801;CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE;PRINCIPAL;2;PRIVADA;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;68;SANTANDER;68001;BUCARAMANGA;2015;2;2;1;21;1;25
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;1;17;4;41;10;72
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;76;VALLE DEL CAUCA;76001;CALI;2015;2;17;4;41;10;72
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;1;34;7;56;3;100
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;PRINCIPAL;1;OFICIAL;3;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;11;BOGOTA D.C.;11001;BOGOTA D.C.;2015;2;37;8;41;14;100
9105;9105;ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;13;BOLIVAR;13001;CARTAGENA;2015;1;206;11;54;32;303
9105;9105;ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA;PRINCIPAL;1;OFICIAL;4;UNIVERSIDAD;13;BOLIVAR;13001;CARTAGENA;2015;2;207;11;51;3;272
